latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.700005,77.20001,231.0,19800,Asia/Kolkata,GMT+5:30

time,pm10 (μg/m³),us_aqi (USAQI),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),dust (μg/m³),uv_index ()
2026-07-01T10:30,257.0,436,58.8,545.0,18.7,24.8,383.0,2.00

time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),dust (μg/m³),uv_index ()
2025-04-20T02:00,719.0,117.8,433.0,11.2,23.5,1172.0,0.00
2025-04-20T03:00,717.1,119.0,429.0,11.4,24.3,1139.0,0.00
2025-04-20T04:00,704.1,118.3,434.0,11.9,25.0,1105.0,0.00
2025-04-20T05:00,724.6,131.8,465.0,13.1,21.0,1145.0,0.00
2025-04-20T06:00,653.8,131.3,554.0,15.7,22.1,1120.0,0.15
2025-04-20T07:00,655.7,127.1,669.0,19.2,23.6,1083.0,0.75
2025-04-20T08:00,659.4,124.3,727.0,20.5,25.5,1047.0,2.05
2025-04-20T09:00,627.7,118.7,677.0,17.8,28.7,1021.0,3.95
2025-04-20T10:00,592.3,109.7,570.0,12.9,32.2,996.0,5.90
2025-04-20T11:00,581.1,104.1,475.0,8.9,33.0,948.0,6.65
2025-04-20T12:00,542.0,95.0,414.0,6.6,28.8,859.0,5.95
2025-04-20T13:00,430.3,74.7,365.0,5.1,21.9,748.0,4.70
2025-04-20T14:00,390.2,66.4,336.0,4.7,16.7,650.0,3.55
2025-04-20T15:00,373.5,63.1,333.0,5.8,14.9,570.0,1.95
2025-04-20T16:00,339.0,58.6,350.0,8.1,14.8,503.0,0.75
2025-04-20T17:00,307.3,54.9,374.0,11.3,15.9,508.0,0.20
2025-04-20T18:00,288.7,55.3,404.0,14.1,16.9,549.0,0.00
2025-04-20T19:00,355.8,66.6,440.0,17.9,18.2,606.0,0.00
2025-04-20T20:00,406.1,76.1,473.0,20.2,19.2,655.0,0.00
2025-04-20T21:00,416.3,81.0,501.0,19.5,19.7,688.0,0.00
2025-04-20T22:00,427.5,85.2,525.0,17.4,19.9,712.0,0.00
2025-04-20T23:00,457.3,86.8,540.0,15.6,19.9,730.0,0.00
2025-04-21T00:00,489.9,91.5,537.0,14.7,19.7,747.0,0.00
2025-04-21T01:00,497.3,94.5,526.0,14.2,19.3,758.0,0.00
2025-04-21T02:00,475.0,95.0,526.0,14.8,19.3,742.0,0.00
2025-04-21T03:00,409.8,91.7,546.0,17.0,19.7,675.0,0.00
2025-04-21T04:00,357.6,89.6,577.0,20.3,20.5,582.0,0.00
2025-04-21T05:00,244.0,78.2,616.0,29.7,24.6,320.0,0.00
2025-04-21T06:00,261.7,84.5,675.0,29.2,25.3,364.0,0.15
2025-04-21T07:00,286.8,88.5,742.0,28.4,26.6,426.0,0.80
2025-04-21T08:00,330.6,86.4,770.0,26.7,29.8,476.0,2.25
2025-04-21T09:00,339.0,86.4,737.0,23.7,37.9,501.0,4.40
2025-04-21T10:00,342.7,89.4,666.0,19.9,48.0,515.0,6.50
2025-04-21T11:00,355.8,87.1,579.0,16.0,52.1,532.0,7.80
2025-04-21T12:00,324.1,74.3,465.0,11.8,44.9,562.0,7.45
2025-04-21T13:00,339.9,67.5,336.0,7.5,31.7,596.0,6.05
2025-04-21T14:00,376.3,65.9,247.0,5.2,21.1,621.0,4.30
2025-04-21T15:00,402.3,63.6,219.0,5.3,16.1,636.0,2.45
2025-04-21T16:00,395.8,59.8,231.0,7.3,13.6,643.0,1.05
2025-04-21T17:00,296.2,54.1,282.0,14.1,18.4,484.0,0.30
2025-04-21T18:00,321.3,57.6,407.0,19.7,18.5,502.0,0.00
2025-04-21T19:00,325.0,63.3,570.0,27.5,18.6,525.0,0.00
2025-04-21T20:00,334.3,63.3,662.0,32.9,18.3,533.0,0.00
2025-04-21T21:00,325.0,59.8,617.0,34.0,17.6,509.0,0.00
2025-04-21T22:00,299.9,55.8,501.0,32.9,16.5,471.0,0.00
2025-04-21T23:00,284.1,53.6,408.0,31.1,15.3,447.0,0.00
2025-04-22T00:00,288.7,53.7,373.0,28.9,13.9,454.0,0.00
2025-04-22T01:00,301.7,55.4,361.0,26.1,12.4,476.0,0.00
2025-04-22T02:00,315.7,57.4,358.0,23.7,11.3,496.0,0.00
2025-04-22T03:00,328.8,59.0,348.0,21.9,10.6,512.0,0.00
2025-04-22T04:00,339.0,60.5,346.0,20.7,10.4,526.0,0.00
2025-04-22T05:00,422.8,75.4,385.0,22.0,12.1,662.0,0.00
2025-04-22T06:00,402.3,78.7,519.0,24.9,14.0,631.0,0.20
2025-04-22T07:00,371.6,82.7,693.0,28.6,16.6,587.0,1.00
2025-04-22T08:00,373.5,86.6,772.0,29.0,18.8,555.0,2.70
2025-04-22T09:00,419.1,91.7,663.0,22.8,20.6,543.0,5.10
2025-04-22T10:00,420.0,88.2,459.0,13.2,22.1,543.0,7.40
2025-04-22T11:00,343.7,66.8,302.0,6.0,22.3,546.0,8.80
2025-04-22T12:00,281.3,49.2,251.0,3.4,20.2,545.0,8.95
2025-04-22T13:00,295.2,48.1,248.0,3.1,16.8,548.0,7.60
2025-04-22T14:00,339.0,50.8,254.0,3.8,14.1,574.0,5.35
2025-04-22T15:00,392.1,54.0,249.0,4.5,12.7,641.0,2.95
2025-04-22T16:00,432.1,57.4,255.0,6.1,12.0,730.0,1.20
2025-04-22T17:00,395.8,54.0,294.0,10.5,12.7,681.0,0.35
2025-04-22T18:00,436.8,61.7,406.0,19.0,15.1,699.0,0.00
2025-04-22T19:00,447.0,71.7,552.0,30.5,18.3,726.0,0.00
2025-04-22T20:00,462.9,78.7,641.0,38.2,20.4,753.0,0.00
2025-04-22T21:00,478.7,82.9,622.0,38.8,20.3,787.0,0.00
2025-04-22T22:00,495.5,84.8,546.0,35.6,19.1,822.0,0.00
2025-04-22T23:00,516.0,85.2,473.0,31.3,17.8,835.0,0.00
2025-04-23T00:00,523.4,84.5,417.0,25.8,16.5,812.0,0.00
2025-04-23T01:00,493.6,82.4,364.0,19.2,15.1,768.0,0.00
2025-04-23T02:00,454.5,80.8,335.0,14.8,14.2,719.0,0.00
2025-04-23T03:00,424.7,80.8,327.0,14.2,14.1,667.0,0.00
2025-04-23T04:00,397.7,81.5,342.0,15.8,14.5,611.0,0.00
2025-04-23T05:00,380.9,84.1,405.0,18.2,15.5,565.0,0.00
2025-04-23T06:00,382.8,90.6,581.0,22.6,17.4,541.0,0.20
2025-04-23T07:00,355.8,95.5,806.0,27.8,19.8,527.0,1.05
2025-04-23T08:00,353.9,94.3,905.0,29.2,21.5,502.0,2.75
2025-04-23T09:00,332.5,86.6,759.0,23.3,22.2,443.0,5.10
2025-04-23T10:00,269.2,68.7,488.0,13.6,22.2,373.0,7.50
2025-04-23T11:00,224.0,48.9,281.0,6.2,21.3,346.0,9.00
2025-04-23T12:00,231.4,40.5,221.0,3.5,18.6,394.0,9.10
2025-04-23T13:00,271.9,41.1,225.0,3.2,14.9,484.0,7.70
2025-04-23T14:00,331.6,45.4,238.0,3.8,12.3,573.0,5.30
2025-04-23T15:00,393.0,50.2,230.0,4.3,11.4,651.0,2.90
2025-04-23T16:00,427.5,54.1,231.0,5.9,11.5,728.0,1.15
2025-04-23T17:00,659.4,77.8,275.0,9.8,12.5,1161.0,0.25
2025-04-23T18:00,689.2,86.6,411.0,17.6,15.0,1159.0,0.00
2025-04-23T19:00,685.5,96.4,590.0,28.3,18.4,1155.0,0.00
2025-04-23T20:00,681.7,103.1,703.0,36.4,21.0,1138.0,0.00
2025-04-23T21:00,670.6,106.4,687.0,39.4,21.9,1096.0,0.00
2025-04-23T22:00,642.6,106.9,605.0,39.7,22.0,1042.0,0.00
2025-04-23T23:00,616.5,105.7,530.0,39.0,21.7,996.0,0.00
2025-04-24T00:00,620.3,105.7,484.0,36.9,20.9,976.0,0.00
2025-04-24T01:00,616.5,106.4,446.0,33.7,19.8,966.0,0.00
2025-04-24T02:00,592.3,106.4,422.0,32.1,19.0,936.0,0.00
2025-04-24T03:00,553.2,105.9,401.0,33.5,18.7,874.0,0.00
2025-04-24T04:00,510.4,105.0,395.0,36.6,18.8,793.0,0.00
2025-04-24T05:00,383.7,87.1,444.0,26.4,15.3,566.0,0.00
2025-04-24T06:00,331.6,87.5,624.0,29.3,16.9,507.0,0.20
2025-04-24T07:00,266.4,85.9,859.0,32.9,19.1,425.0,1.05
2025-04-24T08:00,261.7,81.5,965.0,33.0,21.4,349.0,2.70
2025-04-24T09:00,228.6,71.5,819.0,26.2,24.4,282.0,5.10
2025-04-24T10:00,152.3,49.0,543.0,15.8,27.4,222.0,7.45
2025-04-24T11:00,133.2,34.9,328.0,7.8,27.9,194.0,9.00
2025-04-24T12:00,145.8,29.7,249.0,4.5,23.8,221.0,9.20
2025-04-24T13:00,166.7,28.2,231.0,3.4,17.3,281.0,7.95
2025-04-24T14:00,193.7,28.6,228.0,3.6,12.3,332.0,5.80
2025-04-24T15:00,222.1,31.2,210.0,4.4,10.3,360.0,3.35
2025-04-24T16:00,241.2,32.6,208.0,6.4,10.0,381.0,1.40
2025-04-24T17:00,190.0,29.8,275.0,10.3,11.2,321.0,0.40
2025-04-24T18:00,181.1,36.2,479.0,20.2,14.7,306.0,0.05
2025-04-24T19:00,170.9,47.8,752.0,33.8,19.5,285.0,0.00
2025-04-24T20:00,192.3,54.9,941.0,43.5,23.1,269.0,0.00
2025-04-24T21:00,215.6,58.0,962.0,45.5,24.4,261.0,0.00
2025-04-24T22:00,211.4,59.1,899.0,43.5,24.4,259.0,0.00
2025-04-24T23:00,195.1,60.3,854.0,41.9,24.2,261.0,0.00
2025-04-25T00:00,202.6,63.6,860.0,41.9,23.6,272.0,0.00
2025-04-25T01:00,214.2,67.5,883.0,42.2,22.7,288.0,0.00
2025-04-25T02:00,225.8,70.8,928.0,42.8,22.6,298.0,0.00
2025-04-25T03:00,235.2,72.9,1012.0,43.9,23.9,297.0,0.00
2025-04-25T04:00,233.8,73.8,1118.0,45.3,25.9,291.0,0.00
2025-04-25T05:00,404.2,84.8,1193.0,33.5,15.5,611.0,0.00
2025-04-25T06:00,387.4,91.7,1237.0,38.1,18.2,542.0,0.20
2025-04-25T07:00,285.0,95.9,1249.0,43.9,22.0,445.0,1.05
2025-04-25T08:00,280.3,92.2,1181.0,45.0,25.9,363.0,2.75
2025-04-25T09:00,267.3,81.0,967.0,36.8,30.7,310.0,5.05
2025-04-25T10:00,222.6,64.7,671.0,23.8,35.5,271.0,7.30
2025-04-25T11:00,170.9,44.9,437.0,13.3,36.3,247.0,8.60
2025-04-25T12:00,144.8,31.8,325.0,7.8,29.5,242.0,8.55
2025-04-25T13:00,151.3,26.3,276.0,4.7,18.7,251.0,7.75
2025-04-25T14:00,152.3,23.5,250.0,3.5,10.8,259.0,6.00
2025-04-25T15:00,155.5,23.1,234.0,3.6,8.9,262.0,3.50
2025-04-25T16:00,161.1,24.2,243.0,5.5,10.0,265.0,1.50
2025-04-25T17:00,179.3,27.2,279.0,10.6,12.4,306.0,0.40
2025-04-25T18:00,206.8,34.1,355.0,15.6,14.5,325.0,0.05
2025-04-25T19:00,226.8,42.7,459.0,22.7,17.4,348.0,0.00
2025-04-25T20:00,222.6,46.0,556.0,28.6,19.7,349.0,0.00
2025-04-25T21:00,195.6,46.0,631.0,31.7,20.8,306.0,0.00
2025-04-25T22:00,155.5,44.7,700.0,33.7,21.3,240.0,0.00
2025-04-25T23:00,142.0,45.4,771.0,36.6,22.0,187.0,0.00
2025-04-26T00:00,141.6,49.0,866.0,41.9,23.3,164.0,0.00
2025-04-26T01:00,136.9,51.8,963.0,48.0,24.7,154.0,0.00
2025-04-26T02:00,127.1,52.6,1008.0,52.6,26.0,142.0,0.00
2025-04-26T03:00,114.6,52.9,935.0,54.2,26.7,121.0,0.00
2025-04-26T04:00,102.4,51.8,809.0,54.1,27.3,99.0,0.00
2025-04-26T05:00,182.5,65.9,778.0,53.1,26.2,220.0,0.00
2025-04-26T06:00,173.2,70.1,983.0,55.2,27.7,180.0,0.20
2025-04-26T07:00,149.0,81.7,1282.0,57.4,29.8,125.0,0.95
2025-04-26T08:00,106.9,61.9,1395.0,54.7,30.7,83.0,2.55
2025-04-26T09:00,74.0,40.6,1132.0,42.2,29.7,66.0,4.75
2025-04-26T10:00,56.8,28.0,683.0,24.7,27.5,62.0,6.90
2025-04-26T11:00,53.1,20.0,344.0,11.3,25.1,66.0,8.05
2025-04-26T12:00,50.5,16.3,247.0,6.0,22.4,79.0,7.95
2025-04-26T13:00,61.5,17.1,260.0,4.8,19.4,99.0,6.25
2025-04-26T14:00,75.7,19.4,282.0,5.3,17.5,114.0,4.65
2025-04-26T15:00,85.7,21.2,273.0,6.0,17.2,119.0,2.65
2025-04-26T16:00,88.2,22.3,273.0,8.2,18.1,119.0,1.15
2025-04-26T17:00,187.7,41.2,302.0,20.5,19.9,293.0,0.25
2025-04-26T18:00,209.1,50.9,384.0,30.1,21.6,337.0,0.00
2025-04-26T19:00,231.0,62.9,495.0,43.2,23.8,400.0,0.00
2025-04-26T20:00,306.4,74.5,583.0,51.1,24.8,457.0,0.00
2025-04-26T21:00,376.3,86.1,633.0,49.6,23.8,506.0,0.00
2025-04-26T22:00,405.1,89.2,660.0,43.1,21.5,550.0,0.00
2025-04-26T23:00,370.7,78.0,656.0,35.7,18.8,573.0,0.00
2025-04-27T00:00,337.1,66.4,595.0,27.6,15.3,560.0,0.00
2025-04-27T01:00,321.3,58.3,503.0,18.7,11.4,526.0,0.00
2025-04-27T02:00,309.2,55.1,451.0,13.0,8.7,496.0,0.00
2025-04-27T03:00,298.0,55.3,479.0,12.8,8.1,481.0,0.00
2025-04-27T04:00,293.4,58.0,547.0,15.8,8.8,470.0,0.00
2025-04-27T05:00,525.3,91.3,603.0,16.7,10.6,842.0,0.00
2025-04-27T06:00,499.2,95.7,635.0,20.5,13.0,806.0,0.15
2025-04-27T07:00,425.6,98.0,656.0,25.5,16.5,752.0,0.75
2025-04-27T08:00,450.8,98.3,651.0,27.6,20.5,688.0,1.90
2025-04-27T09:00,414.4,87.1,606.0,24.2,26.3,608.0,3.80
2025-04-27T10:00,339.0,73.8,535.0,17.9,32.7,518.0,5.70
2025-04-27T11:00,285.0,62.6,468.0,12.4,35.0,439.0,6.95
2025-04-27T12:00,239.3,52.6,414.0,8.5,29.7,380.0,7.15
2025-04-27T13:00,190.0,39.5,364.0,5.4,20.4,333.0,5.65
2025-04-27T14:00,182.1,33.1,326.0,4.0,13.6,297.0,4.60
2025-04-27T15:00,180.2,32.9,289.0,4.4,11.8,277.0,2.70
2025-04-27T16:00,181.6,34.1,264.0,6.7,12.5,268.0,1.15
2025-04-27T17:00,145.3,34.0,284.0,12.2,18.4,222.0,0.35
2025-04-27T18:00,155.1,38.5,388.0,17.7,19.5,336.0,0.05
2025-04-27T19:00,271.0,55.8,538.0,25.3,21.0,496.0,0.00
2025-04-27T20:00,394.9,72.4,653.0,30.9,22.4,637.0,0.00
2025-04-27T21:00,510.4,86.8,703.0,33.0,23.8,746.0,0.00
2025-04-27T22:00,555.1,95.9,717.0,33.2,25.2,835.0,0.00
2025-04-27T23:00,545.8,98.5,702.0,32.1,25.5,875.0,0.00
2025-04-28T00:00,510.4,95.9,637.0,29.0,24.0,834.0,0.00
2025-04-28T01:00,457.3,89.9,543.0,24.7,21.5,743.0,0.00
2025-04-28T02:00,429.3,85.0,483.0,22.1,19.5,669.0,0.00
2025-04-28T03:00,471.2,87.1,488.0,22.7,18.2,643.0,0.00
2025-04-28T04:00,442.4,86.8,527.0,25.0,17.4,633.0,0.00
2025-04-28T05:00,418.2,87.5,574.0,24.5,16.1,636.0,0.00
2025-04-28T06:00,352.0,85.9,640.0,26.2,18.3,594.0,0.20
2025-04-28T07:00,346.5,86.4,715.0,28.4,21.4,539.0,0.85
2025-04-28T08:00,350.2,82.4,741.0,28.1,24.0,522.0,2.20
2025-04-28T09:00,376.3,78.2,679.0,23.2,26.0,584.0,4.05
2025-04-28T10:00,419.1,77.3,568.0,15.9,27.6,684.0,5.80
2025-04-28T11:00,454.5,76.6,472.0,10.0,27.7,750.0,6.60
2025-04-28T12:00,482.4,75.9,412.0,7.0,25.4,753.0,6.55
2025-04-28T13:00,459.1,70.3,366.0,5.4,21.7,721.0,5.00
2025-04-28T14:00,393.9,61.7,335.0,5.1,18.8,667.0,3.65
2025-04-28T15:00,342.7,56.2,315.0,6.2,17.8,574.0,1.90
2025-04-28T16:00,295.2,52.5,310.0,8.6,17.6,460.0,0.80
2025-04-28T17:00,489.9,66.6,332.0,11.0,15.9,850.0,0.25
2025-04-28T18:00,397.7,63.6,405.0,13.6,16.9,792.0,0.00
2025-04-28T19:00,405.1,67.5,505.0,17.2,18.2,713.0,0.00
2025-04-28T20:00,408.9,71.7,568.0,19.7,19.3,667.0,0.00
2025-04-28T21:00,414.4,76.4,559.0,20.3,19.9,690.0,0.00
2025-04-28T22:00,448.0,84.5,513.0,19.8,20.2,745.0,0.00
2025-04-28T23:00,488.0,90.6,467.0,19.1,20.5,777.0,0.00
2025-04-29T00:00,482.4,91.5,429.0,18.2,20.9,754.0,0.00
2025-04-29T01:00,457.3,88.9,391.0,17.0,21.2,708.0,0.00
2025-04-29T02:00,436.8,86.1,369.0,16.0,21.5,679.0,0.00
2025-04-29T03:00,433.1,84.1,372.0,15.3,21.7,685.0,0.00
2025-04-29T04:00,444.2,83.4,391.0,14.8,21.8,710.0,0.00
2025-04-29T05:00,499.2,92.9,417.0,15.1,23.9,781.0,0.00
2025-04-29T06:00,463.8,89.9,455.0,15.7,23.9,780.0,0.20
2025-04-29T07:00,468.5,89.6,499.0,16.5,24.0,778.0,0.75
2025-04-29T08:00,495.5,94.1,521.0,16.2,24.4,778.0,1.95
2025-04-29T09:00,504.8,98.5,499.0,13.8,25.5,783.0,3.60
2025-04-29T10:00,502.9,99.0,455.0,10.3,26.9,789.0,5.25
2025-04-29T11:00,495.5,96.2,420.0,7.6,27.6,789.0,6.35
2025-04-29T12:00,482.4,90.3,408.0,6.2,26.8,786.0,6.40
2025-04-29T13:00,468.5,84.3,405.0,5.5,25.2,777.0,5.45
2025-04-29T14:00,455.4,80.8,408.0,5.8,24.0,748.0,3.80
2025-04-29T15:00,439.6,79.2,412.0,7.2,23.8,681.0,2.10
2025-04-29T16:00,396.7,75.0,420.0,9.6,24.1,594.0,0.90
2025-04-29T17:00,465.7,79.4,441.0,12.6,25.8,769.0,0.30
2025-04-29T18:00,394.9,78.5,485.0,16.8,26.6,700.0,0.05
2025-04-29T19:00,365.1,78.5,541.0,22.6,27.6,605.0,0.00
2025-04-29T20:00,352.0,78.7,584.0,26.1,27.9,538.0,0.00
2025-04-29T21:00,365.1,80.3,608.0,25.4,26.7,527.0,0.00
2025-04-29T22:00,366.0,79.2,620.0,22.5,24.7,544.0,0.00
2025-04-29T23:00,362.3,78.5,613.0,19.9,22.9,554.0,0.00
2025-04-30T00:00,351.1,76.6,574.0,18.2,21.6,543.0,0.00
2025-04-30T01:00,339.9,75.4,518.0,16.7,20.5,525.0,0.00
2025-04-30T02:00,337.1,75.4,479.0,15.7,19.7,507.0,0.00
2025-04-30T03:00,334.3,75.4,474.0,15.4,19.2,486.0,0.00
2025-04-30T04:00,325.0,74.7,487.0,15.6,19.0,465.0,0.00
2025-04-30T05:00,276.6,73.1,507.0,18.2,19.2,391.0,0.00
2025-04-30T06:00,267.3,72.4,541.0,19.1,20.7,414.0,0.20
2025-04-30T07:00,275.7,71.5,582.0,20.1,22.8,447.0,0.85
2025-04-30T08:00,326.0,74.5,594.0,19.5,24.3,488.0,2.15
2025-04-30T09:00,381.8,80.3,552.0,15.6,24.5,546.0,3.85
2025-04-30T10:00,394.9,79.6,481.0,10.1,24.0,611.0,5.35
2025-04-30T11:00,405.1,76.1,427.0,6.1,23.6,649.0,5.55
2025-04-30T12:00,369.7,68.7,405.0,4.8,23.4,642.0,5.05
2025-04-30T13:00,351.1,65.7,399.0,4.9,23.2,609.0,4.50
2025-04-30T14:00,354.8,66.8,403.0,5.8,23.4,572.0,3.50
2025-04-30T15:00,353.9,68.0,418.0,7.6,24.3,531.0,2.00
2025-04-30T16:00,345.5,68.5,442.0,10.3,25.5,486.0,0.90
2025-04-30T17:00,584.9,82.7,465.0,11.3,19.9,998.0,0.25
2025-04-30T18:00,482.4,77.1,483.0,15.0,21.2,905.0,0.00
2025-04-30T19:00,442.4,75.2,499.0,20.1,22.8,778.0,0.00
2025-04-30T20:00,430.3,79.2,514.0,23.4,23.7,693.0,0.00
2025-04-30T21:00,424.7,82.0,534.0,23.6,22.8,684.0,0.00
2025-04-30T22:00,436.8,86.1,554.0,22.1,21.1,717.0,0.00
2025-04-30T23:00,484.3,92.9,556.0,20.2,20.0,763.0,0.00
2025-05-01T00:00,543.9,100.4,523.0,18.0,20.1,830.0,0.00
2025-05-01T01:00,568.1,108.0,472.0,15.5,20.7,909.0,0.00
2025-05-01T02:00,601.6,111.1,438.0,13.7,21.7,949.0,0.00
2025-05-01T03:00,596.0,111.3,435.0,13.1,22.9,914.0,0.00
2025-05-01T04:00,555.1,107.1,449.0,13.3,24.3,838.0,0.00
2025-05-01T05:00,304.5,85.2,472.0,17.1,24.3,422.0,0.00
2025-05-01T06:00,267.3,80.6,514.0,18.2,26.1,409.0,0.20
2025-05-01T07:00,250.5,75.9,565.0,19.5,28.4,394.0,0.80
2025-05-01T08:00,286.8,75.9,585.0,19.1,29.6,409.0,2.00
2025-05-01T09:00,347.4,80.3,544.0,15.5,28.6,480.0,3.60
2025-05-01T10:00,390.2,82.7,472.0,10.2,26.4,580.0,4.95
2025-05-01T11:00,418.2,80.6,417.0,6.2,24.2,665.0,5.40
2025-05-01T12:00,439.6,79.9,398.0,4.7,22.3,728.0,5.75
2025-05-01T13:00,454.5,79.6,395.0,4.5,20.4,775.0,4.75
2025-05-01T14:00,473.1,80.1,400.0,5.3,19.2,780.0,3.30
2025-05-01T15:00,491.7,81.3,414.0,7.3,19.2,715.0,1.70
2025-05-01T16:00,529.0,92.4,435.0,10.3,19.9,608.0,0.55
2025-05-01T17:00,393.9,74.0,452.0,14.8,23.2,631.0,0.25
2025-05-01T18:00,432.1,79.6,458.0,17.1,23.9,621.0,0.00
2025-05-01T19:00,415.4,81.7,459.0,20.2,24.8,607.0,0.00
2025-05-01T20:00,389.3,82.9,459.0,21.9,24.9,600.0,0.00
2025-05-01T21:00,382.8,84.3,460.0,21.1,23.3,607.0,0.00
2025-05-01T22:00,388.4,88.5,461.0,18.9,20.9,621.0,0.00
2025-05-01T23:00,416.3,91.3,457.0,16.8,19.0,633.0,0.00
2025-05-02T00:00,445.2,94.5,445.0,15.0,18.1,637.0,0.00
2025-05-02T01:00,437.7,93.1,428.0,13.2,17.7,639.0,0.00
2025-05-02T02:00,422.8,90.3,421.0,12.0,17.5,644.0,0.00
2025-05-02T03:00,414.4,88.9,419.0,11.7,17.4,656.0,0.00
2025-05-02T04:00,419.1,89.6,426.0,12.1,17.6,671.0,0.00
2025-05-02T05:00,145.8,58.9,464.0,9.0,14.1,165.0,0.00
2025-05-02T06:00,88.7,54.0,574.0,14.7,16.5,159.0,0.05
2025-05-02T07:00,114.3,61.2,716.0,22.4,19.8,150.0,0.15
2025-05-02T08:00,142.5,69.4,793.0,26.6,22.6,139.0,0.55
2025-05-02T09:00,145.8,74.0,743.0,24.2,24.2,111.0,1.25
2025-05-02T10:00,134.1,72.4,628.0,18.4,25.2,80.0,2.65
2025-05-02T11:00,111.1,63.3,537.0,13.3,25.9,92.0,4.50
2025-05-02T12:00,224.0,69.2,501.0,10.1,26.2,187.0,5.35
2025-05-02T13:00,266.4,74.7,489.0,7.5,26.3,325.0,5.10
2025-05-02T14:00,295.2,76.1,492.0,6.5,26.6,430.0,3.85
2025-05-02T15:00,304.5,75.4,496.0,6.8,27.4,476.0,2.25
2025-05-02T16:00,307.3,74.5,516.0,8.6,28.4,488.0,1.00
2025-05-02T17:00,196.5,59.1,588.0,15.0,36.4,266.0,0.35
2025-05-02T18:00,199.8,62.4,771.0,25.5,38.9,230.0,0.05
2025-05-02T19:00,176.5,75.0,1006.0,39.6,42.1,181.0,0.00
2025-05-02T20:00,153.2,78.2,1156.0,48.4,43.0,145.0,0.00
2025-05-02T21:00,149.5,75.2,1153.0,46.7,39.7,135.0,0.00
2025-05-02T22:00,147.6,72.4,1065.0,39.6,34.1,138.0,0.00
2025-05-02T23:00,140.6,69.6,962.0,33.1,28.9,137.0,0.00
2025-05-03T00:00,132.7,67.3,850.0,28.8,24.8,126.0,0.00
2025-05-03T01:00,124.8,66.1,723.0,25.1,21.0,112.0,0.00
2025-05-03T02:00,114.8,65.4,629.0,23.1,18.4,95.0,0.00
2025-05-03T03:00,102.4,65.2,590.0,24.0,17.2,72.0,0.00
2025-05-03T04:00,88.9,65.4,585.0,26.7,17.2,47.0,0.00
2025-05-03T05:00,157.9,79.6,593.0,27.8,20.6,150.0,0.00
2025-05-03T06:00,128.5,79.9,625.0,28.2,21.8,135.0,0.20
2025-05-03T07:00,123.9,80.3,671.0,28.4,23.6,121.0,0.85
2025-05-03T08:00,152.7,72.4,684.0,26.7,25.6,156.0,2.20
2025-05-03T09:00,230.5,66.6,629.0,21.1,28.3,292.0,3.90
2025-05-03T10:00,323.2,72.4,540.0,13.5,31.3,477.0,5.45
2025-05-03T11:00,385.6,76.1,472.0,7.8,32.8,608.0,6.30
2025-05-03T12:00,422.8,78.5,440.0,5.7,31.5,635.0,5.35
2025-05-03T13:00,389.3,74.5,429.0,5.4,28.8,607.0,4.35
2025-05-03T14:00,364.1,73.1,443.0,6.0,26.9,576.0,3.40
2025-05-03T15:00,357.6,73.1,470.0,7.0,26.9,567.0,2.10
2025-05-03T16:00,353.0,72.6,523.0,8.8,27.8,553.0,0.95
2025-05-03T17:00,431.2,73.1,645.0,14.1,21.4,712.0,0.20
2025-05-03T18:00,383.7,79.6,926.0,19.5,22.7,584.0,0.00
2025-05-03T19:00,285.0,74.5,1275.0,26.9,24.4,406.0,0.00
2025-05-03T20:00,202.1,66.4,1465.0,31.9,25.2,265.0,0.00
2025-05-03T21:00,200.7,64.0,1349.0,32.3,24.2,197.0,0.00
2025-05-03T22:00,163.0,62.6,1074.0,30.2,22.3,165.0,0.00
2025-05-03T23:00,136.9,59.3,849.0,27.7,20.4,149.0,0.00
2025-05-04T00:00,130.4,56.2,755.0,24.9,18.5,142.0,0.00
2025-05-04T01:00,131.3,53.8,711.0,21.7,16.6,150.0,0.00
2025-05-04T02:00,139.7,52.6,687.0,19.4,15.7,168.0,0.00
2025-05-04T03:00,155.1,53.3,677.0,18.5,16.1,197.0,0.00
2025-05-04T04:00,174.6,56.3,686.0,18.5,17.5,237.0,0.00
2025-05-04T05:00,365.1,69.6,702.0,10.1,17.7,568.0,0.00
2025-05-04T06:00,415.4,80.6,737.0,13.9,21.0,595.0,0.15
2025-05-04T07:00,436.8,87.5,778.0,18.9,25.5,635.0,0.70
2025-05-04T08:00,444.2,89.6,779.0,21.2,28.8,688.0,1.75
2025-05-04T09:00,441.4,87.5,700.0,18.2,29.8,762.0,3.10
2025-05-04T10:00,480.6,87.1,581.0,12.5,29.6,847.0,4.45
2025-05-04T11:00,562.5,94.5,492.0,8.1,28.8,918.0,5.30
2025-05-04T12:00,618.4,98.5,465.0,6.5,27.3,972.0,4.50
2025-05-04T13:00,631.4,96.9,468.0,6.1,25.3,1011.0,2.95
2025-05-04T14:00,603.5,92.7,476.0,6.7,24.1,1013.0,2.10
2025-05-04T15:00,570.0,90.1,485.0,8.4,24.7,960.0,1.35
